tourney_name,tourney_date,winner_name,winner_ht,winner_age,loser_name,loser_ht,loser_age,minutes,winner_rank,loser_rank,aces,df,games
Rotterdam,20170213,Philipp Kohlschreiber,178,33.3305954825,Lucas Pouille,185,22.9733059548,72,33,17,11,4,20
Rotterdam,20170213,Martin Klizan,190,27.5947980835,Fernando Verdasco,188,33.2484599589,96,73,39,3,10,23
Rotterdam,20170213,Richard Gasquet,185,30.6584531143,Viktor Troicki,193,31.0088980151,74,19,38,5,2,18
Rotterdam,20170213,Tomas Berdych,196,31.40862423,Marius Copil,193,26.3271731691,95,13,130,22,3,22
Rotterdam,20170213,Jo-Wilfried Tsonga,188,31.8275154004,Stefanos Tsitsipas,193,18.507871321,89,14,205,6,1,22
Rotterdam,20170213,Borna Coric,188,20.2491444216,Karen Khachanov,198,20.733744011,136,61,48,13,5,24
Rotterdam,20170213,Marin Cilic,198,28.3778234086,Benoit Paire,196,27.7700205339,123,7,42,22,6,29
Rotterdam,20170213,Dominic Thiem,185,23.446954141,Gilles Simon,183,32.1314168378,96,8,24,10,0,22
Rotterdam,20170213,Pierre Hugues Herbert,188,25.9110198494,Evgeny Donskoy,185,26.7679671458,98,109,132,12,2,20
Rotterdam,20170213,David Goffin,180,26.1875427789,Robin Haase,190,29.8590006845,131,11,57,12,5,32
Rotterdam,20170213,Grigor Dimitrov,188,25.749486653,Denis Istomin,188,30.4366872005,92,12,76,9,4,19
Rotterdam,20170213,Martin Klizan,190,27.5947980835,Philipp Kohlschreiber,178,33.3305954825,113,73,33,15,6,29
Rotterdam,20170213,Tomas Berdych,196,31.40862423,Richard Gasquet,185,30.6584531143,79,13,19,12,1,19
Rotterdam,20170213,Jo-Wilfried Tsonga,188,31.8275154004,Gilles Muller,193,33.7686516085,61,14,28,13,4,18
Rotterdam,20170213,Marin Cilic,198,28.3778234086,Borna Coric,188,20.2491444216,117,7,61,20,4,25
Rotterdam,20170213,Pierre Hugues Herbert,188,25.9110198494,Dominic Thiem,185,23.446954141,83,109,8,10,0,22
Rotterdam,20170213,David Goffin,180,26.1875427789,Grigor Dimitrov,188,25.749486653,136,11,12,11,3,26
Rotterdam,20170213,Tomas Berdych,196,31.40862423,Martin Klizan,190,27.5947980835,59,13,73,8,1,18
Rotterdam,20170213,Jo-Wilfried Tsonga,188,31.8275154004,Marin Cilic,198,28.3778234086,120,14,7,21,5,24
Rotterdam,20170213,David Goffin,180,26.1875427789,Pierre Hugues Herbert,188,25.9110198494,74,11,109,7,5,16
Rotterdam,20170213,Jo-Wilfried Tsonga,188,31.8275154004,Tomas Berdych,196,31.40862423,72,14,13,18,2,19
Rotterdam,20170213,Jo-Wilfried Tsonga,188,31.8275154004,David Goffin,180,26.1875427789,115,14,11,13,1,27
Davis Cup G1 R1: TPE vs CHN,20170217,Zhe Li,185,30.4010951403,Ti Chen,183,33.3661875428,276,244,265,21,7,56
Delray Beach,20170220,Donald Young,183,27.5811088296,Ivo Karlovic,208,37.9794661191,90,69,20,21,12,24
Delray Beach,20170220,Nikoloz Basilashvili,185,24.9938398357,Tommy Haas,188,38.8856947296,134,53,1024,9,13,32
Delray Beach,20170220,Steve Darcis,178,32.9418206708,Bernard Tomic,193,24.334017796,90,57,31,12,3,26
Delray Beach,20170220,Jack Sock,185,24.4079397673,Radu Albot,175,27.2772073922,84,21,89,9,4,22
Delray Beach,20170220,Guillermo Garcia Lopez,188,33.7166324435,Dustin Brown,196,32.2026009582,60,99,84,6,11,18
Delray Beach,20170220,Yoshihito Nishioka,170,21.401779603,Kimmer Coppejans,180,23.0362765229,68,91,204,5,7,18
Delray Beach,20170220,Juan Martin del Potro,198,28.4106776181,Kevin Anderson,203,30.7624914442,86,42,75,14,5,20
Delray Beach,20170220,Damir Dzumhur,172,24.7556468172,Konstantin Kravchuk,190,31.9917864476,63,79,95,4,4,19
Delray Beach,20170220,Sam Querrey,198,29.3744010951,Dudi Sela,175,31.8822724162,53,35,74,2,1,11
Delray Beach,20170220,Kyle Edmund,188,22.1190965092,Adrian Mannarino,183,28.6461327858,76,49,60,5,5,15
Delray Beach,20170220,Borna Coric,188,20.2683093771,Santiago Giraldo,188,29.234770705,68,59,103,8,5,17
Delray Beach,20170220,Milos Raonic,196,26.1519507187,Tim Smyczek,175,29.144421629,56,4,164,15,3,17
Delray Beach,20170220,Donald Young,183,27.5811088296,Taylor Fritz,193,19.3155373032,117,69,112,14,13,29
Delray Beach,20170220,Steve Darcis,178,32.9418206708,Nikoloz Basilashvili,185,24.9938398357,89,57,53,8,4,21
Delray Beach,20170220,Jack Sock,185,24.4079397673,Guillermo Garcia Lopez,188,33.7166324435,80,21,99,7,7,17
Delray Beach,20170220,Steve Johnson,188,27.1594798084,Yoshihito Nishioka,170,21.401779603,68,26,91,4,5,17
Delray Beach,20170220,Juan Martin del Potro,198,28.4106776181,Damir Dzumhur,172,24.7556468172,143,42,79,15,9,31
Delray Beach,20170220,Kyle Edmund,188,22.1190965092,Yen Hsun Lu,180,33.5222450376,102,49,63,12,6,26
Delray Beach,20170220,Milos Raonic,196,26.1519507187,Borna Coric,188,20.2683093771,94,4,59,16,8,21
Delray Beach,20170220,Jack Sock,185,24.4079397673,Steve Johnson,188,27.1594798084,90,21,26,9,7,22
Delray Beach,20170220,Juan Martin del Potro,198,28.4106776181,Sam Querrey,198,29.3744010951,93,42,35,24,5,24
Delray Beach,20170220,Milos Raonic,196,26.1519507187,Kyle Edmund,188,22.1190965092,99,4,49,14,5,29
Delray Beach,20170220,Jack Sock,185,24.4079397673,Donald Young,183,27.5811088296,92,21,69,10,7,22
Delray Beach,20170220,Milos Raonic,196,26.1519507187,Juan Martin del Potro,198,28.4106776181,106,4,42,21,2,21
Marseille,20170220,Illya Marchenko,185,29.453798768,Andrey Rublev,188,19.3374401095,96,93,111,11,5,19
Marseille,20170220,Julien Benneteau,185,35.1704312115,Denis Shapovalov,185,17.8535249829,72,120,255,21,4,22
Marseille,20170220,Gilles Simon,183,32.1505817933,Karen Khachanov,198,20.7529089665,115,23,48,15,6,31
Marseille,20170220,Malek Jaziri,185,33.0869267625,Andrey Kuznetsov,185,25.9958932238,70,47,61,4,4,18
Marseille,20170220,Norbert Gombos,193,26.5242984257,Evgeny Donskoy,185,26.7871321013,65,128,117,5,1,14
Marseille,20170220,Nicolas Mahut,190,35.0828199863,Alexander Zverev,198,19.8384668036,91,54,18,14,3,24
Marseille,20170220,Daniil Medvedev,198,21.0266940452,Benoit Paire,196,27.7891854894,144,64,41,18,17,36
Marseille,20170220,Jan Lennard Struff,193,26.8254620123,Jeremy Chardy,188,30.0232717317,68,62,77,21,6,21
Marseille,20170220,Aljaz Bedene,181,27.5947980835,Paul Henri Mathieu,185,35.1074606434,94,102,101,27,2,26
Marseille,20170220,Richard Gasquet,185,30.6776180698,Robin Haase,190,29.87816564,112,19,58,18,4,29
Marseille,20170220,Mikhail Youzhny,183,34.6584531143,Stefanos Tsitsipas,193,18.5270362765,130,87,205,10,7,29
Marseille,20170220,Sergiy Stakhovsky,193,31.1238877481,Jiri Vesely,198,23.6167008898,65,107,55,9,6,18
Marseille,20170220,Jo-Wilfried Tsonga,188,31.8466803559,Illya Marchenko,185,29.453798768,81,11,93,11,5,18
Marseille,20170220,Gilles Simon,183,32.1505817933,Julien Benneteau,185,35.1704312115,121,23,120,15,2,25
Marseille,20170220,Nick Kyrgios,193,21.8206707734,Malek Jaziri,185,33.0869267625,58,16,47,16,5,18
Marseille,20170220,Norbert Gombos,193,26.5242984257,Nicolas Mahut,190,35.0828199863,155,128,54,17,16,33
Marseille,20170220,Daniil Medvedev,198,21.0266940452,Jan Lennard Struff,193,26.8254620123,103,64,62,15,7,30
Marseille,20170220,Lucas Pouille,185,22.9924709103,Aljaz Bedene,181,27.5947980835,85,17,102,21,5,24
Marseille,20170220,Richard Gasquet,185,30.6776180698,Mikhail Youzhny,183,34.6584531143,83,19,87,14,4,20
Marseille,20170220,Gael Monfils,193,30.4722792608,Sergiy Stakhovsky,193,31.1238877481,56,12,107,8,1,17
Marseille,20170220,Jo-Wilfried Tsonga,188,31.8466803559,Gilles Simon,183,32.1505817933,75,11,23,14,1,17
Marseille,20170220,Nick Kyrgios,193,21.8206707734,Norbert Gombos,193,26.5242984257,58,16,128,18,5,18
Marseille,20170220,Lucas Pouille,185,22.9924709103,Daniil Medvedev,198,21.0266940452,92,17,64,25,4,27
Marseille,20170220,Richard Gasquet,185,30.6776180698,Gael Monfils,193,30.4722792608,136,19,12,18,8,30
Marseille,20170220,Jo-Wilfried Tsonga,188,31.8466803559,Nick Kyrgios,193,21.8206707734,132,11,16,23,5,30
Marseille,20170220,Lucas Pouille,185,22.9924709103,Richard Gasquet,185,30.6776180698,91,17,19,12,3,21
Marseille,20170220,Jo-Wilfried Tsonga,188,31.8466803559,Lucas Pouille,185,22.9924709103,69,11,17,11,1,20
Rio de Janeiro,20170220,Dominic Thiem,185,23.4661190965,Janko Tipsarevic,180,32.6652977413,95,8,96,7,2,22
Rio de Janeiro,20170220,Dusan Lajovic,180,26.6447638604,Facundo Bagnis,183,26.9815195072,88,97,82,3,4,20
Rio de Janeiro,20170220,Diego Schwartzman,170,24.514715948,Renzo Olivo,180,24.9363449692,142,51,92,5,8,27
Rio de Janeiro,20170220,Federico Delbonis,190,26.379192334,Paolo Lorenzi,183,35.1841204654,133,52,40,6,8,27
Rio de Janeiro,20170220,Fabio Fognini,178,29.7467488022,Tommy Robredo,180,34.8090349076,79,45,471,2,4,18
Rio de Janeiro,20170220,Albert Ramos,188,29.0951403149,Stephane Robert,185,36.7638603696,62,25,80,3,4,14
Rio de Janeiro,20170220,Alexandr Dolgopolov,180,28.2874743326,David Ferrer,175,34.8884325804,82,50,29,6,10,20
Rio de Janeiro,20170220,Horacio Zeballos,188,31.819301848,Carlos Berlocq,183,34.0479123888,85,73,66,3,4,17
Rio de Janeiro,20170220,Victor Estrella,173,36.553045859,Guido Pella,185,26.765229295,97,94,162,5,6,20
Rio de Janeiro,20170220,Pablo Carreno Busta,188,25.6125941136,Joao Souza,193,28.7364818617,62,24,131,5,8,17
Rio de Janeiro,20170220,Roberto Carballes Baena,183,23.9151266256,Joao Sousa,185,27.8959616701,66,132,39,3,2,16
Rio de Janeiro,20170220,Casper Ruud,183,18.1656399726,Rogerio Dutra Silva,178,33.0485968515,85,208,88,12,7,19
Rio de Janeiro,20170220,Thiago Monteiro,183,22.726899384,Gastao Elias,178,26.2422997947,144,85,86,3,7,30
Rio de Janeiro,20170220,Thomaz Bellucci,188,29.144421629,Kei Nishikori,178,27.1457905544,79,76,5,6,3,19
Rio de Janeiro,20170220,Dominic Thiem,185,23.4661190965,Dusan Lajovic,180,26.6447638604,77,8,97,0,1,20
Rio de Janeiro,20170220,Diego Schwartzman,170,24.514715948,Federico Delbonis,190,26.379192334,109,51,52,4,7,22
Rio de Janeiro,20170220,Albert Ramos,188,29.0951403149,Fabio Fognini,178,29.7467488022,79,25,45,4,7,17
Rio de Janeiro,20170220,Alexandr Dolgopolov,180,28.2874743326,Horacio Zeballos,188,31.819301848,135,50,73,24,3,32
Rio de Janeiro,20170220,Pablo Carreno Busta,188,25.6125941136,Victor Estrella,173,36.553045859,102,24,94,5,2,26
Rio de Janeiro,20170220,Casper Ruud,183,18.1656399726,Roberto Carballes Baena,183,23.9151266256,165,208,132,17,5,34
Rio de Janeiro,20170220,Thiago Monteiro,183,22.726899384,Thomaz Bellucci,188,29.144421629,137,85,76,13,5,30
Rio de Janeiro,20170220,Dominic Thiem,185,23.4661190965,Diego Schwartzman,170,24.514715948,75,8,51,2,4,17
Rio de Janeiro,20170220,Pablo Carreno Busta,188,25.6125941136,Alexandr Dolgopolov,180,28.2874743326,112,24,50,11,7,25
Rio de Janeiro,20170220,Casper Ruud,183,18.1656399726,Thiago Monteiro,183,22.726899384,82,208,85,12,3,20
Rio de Janeiro,20170220,Dominic Thiem,185,23.4661190965,Albert Ramos,188,29.0951403149,81,8,25,3,4,17
Rio de Janeiro,20170220,Pablo Carreno Busta,188,25.6125941136,Casper Ruud,183,18.1656399726,116,24,208,6,11,26
Rio de Janeiro,20170220,Dominic Thiem,185,23.4661190965,Pablo Carreno Busta,188,25.6125941136,94,8,24,7,1,22
Acapulco,20170227,Rafael Nadal,185,30.7378507871,Mischa Zverev,190,29.5195071869,77,6,30,5,6,19
Acapulco,20170227,Paolo Lorenzi,183,35.2032854209,Yen Hsun Lu,180,33.5414099932,130,38,61,10,7,29
Acapulco,20170227,Jordan Thompson,183,22.8583162218,Feliciano Lopez,188,35.4387405886,135,79,31,8,3,26
Acapulco,20170227,Yoshihito Nishioka,170,21.4209445585,Jack Sock,185,24.4271047228,113,86,18,12,4,24
Acapulco,20170227,Marin Cilic,198,28.4161533196,Alexandr Dolgopolov,180,28.3066392882,89,8,60,20,5,25
Acapulco,20170227,Borna Coric,188,20.2874743326,Lucas Gomez,178,21.5496235455,57,64,560,3,3,14
Acapulco,20170227,Steve Johnson,188,27.1786447639,John Isner,206,31.8412046543,65,26,22,12,6,20
Acapulco,20170227,David Goffin,180,26.2258726899,Stephane Robert,185,36.7830253251,54,11,80,7,6,15
Acapulco,20170227,Sam Querrey,198,29.3935660507,Kyle Edmund,188,22.1382614648,118,40,45,17,9,27
Acapulco,20170227,Adrian Mannarino,183,28.6652977413,Taylor Fritz,193,19.3347022587,134,65,136,11,8,31
Acapulco,20170227,Dominic Thiem,185,23.485284052,Gilles Simon,183,32.1697467488,107,9,25,9,3,21
Acapulco,20170227,Nick Kyrgios,193,21.839835729,Dudi Sela,175,31.9014373717,93,17,75,12,10,27
Acapulco,20170227,Donald Young,183,27.6002737851,Bernard Tomic,193,24.3531827515,51,63,41,5,2,12
Acapulco,20170227,Juan Martin del Potro,198,28.4298425736,Frances Tiafoe,188,19.1047227926,151,32,89,16,4,31
Acapulco,20170227,Novak Djokovic,188,29.7713894593,Martin Klizan,190,27.6331279945,94,2,62,5,3,21
Acapulco,20170227,Rafael Nadal,185,30.7378507871,Paolo Lorenzi,183,35.2032854209,66,6,38,3,3,14
Acapulco,20170227,Yoshihito Nishioka,170,21.4209445585,Jordan Thompson,183,22.8583162218,133,86,79,15,7,25
Acapulco,20170227,Marin Cilic,198,28.4161533196,Borna Coric,188,20.2874743326,132,8,64,22,9,26
Acapulco,20170227,Sam Querrey,198,29.3935660507,David Goffin,180,26.2258726899,69,40,11,8,9,17
Acapulco,20170227,Dominic Thiem,185,23.485284052,Adrian Mannarino,183,28.6652977413,81,9,65,4,1,21
Acapulco,20170227,Nick Kyrgios,193,21.839835729,Donald Young,183,27.6002737851,71,17,63,11,10,18
Acapulco,20170227,Novak Djokovic,188,29.7713894593,Juan Martin del Potro,198,28.4298425736,158,2,32,10,4,30
Acapulco,20170227,Rafael Nadal,185,30.7378507871,Yoshihito Nishioka,170,21.4209445585,117,6,86,5,8,21
Acapulco,20170227,Sam Querrey,198,29.3935660507,Dominic Thiem,185,23.485284052,66,40,9,14,5,19
Acapulco,20170227,Nick Kyrgios,193,21.839835729,Novak Djokovic,188,29.7713894593,107,17,2,27,3,24
Acapulco,20170227,Rafael Nadal,185,30.7378507871,Marin Cilic,198,28.4161533196,84,6,8,9,2,15
Acapulco,20170227,Sam Querrey,198,29.3935660507,Nick Kyrgios,193,21.839835729,94,40,17,24,2,28
Acapulco,20170227,Sam Querrey,198,29.3935660507,Rafael Nadal,185,30.7378507871,94,40,6,20,4,21
Dubai,20170227,Damir Dzumhur,172,24.7748117728,Stan Wawrinka,183,31.9206023272,72,77,3,8,7,21
Dubai,20170227,Marcel Granollers,190,30.8802190281,Jiri Vesely,198,23.6358658453,66,36,55,5,6,17
Dubai,20170227,Robin Haase,190,29.8973305955,Denis Istomin,188,30.4750171116,64,66,68,17,2,18
Dubai,20170227,Tomas Berdych,196,31.446954141,Lukas Rosol,196,31.5975359343,39,14,161,8,2,12
Dubai,20170227,Gael Monfils,193,30.4914442163,Mohamed Safwat,183,26.4421629021,80,12,199,8,5,19
Dubai,20170227,Daniel Evans,175,26.7679671458,Dustin Brown,196,32.2217659138,51,43,81,12,4,17
Dubai,20170227,Fernando Verdasco,188,33.28678987,Andreas Seppi,190,33.0184804928,82,35,73,4,8,20
Dubai,20170227,Roberto Bautista Agut,183,28.8733744011,Karen Khachanov,198,20.772073922,84,16,50,8,3,19
Dubai,20170227,Lucas Pouille,185,23.0116358658,Adam Pavlasek,186,22.3901437372,55,15,93,11,7,16
Dubai,20170227,Marius Copil,193,26.3655030801,Jan Lennard Struff,193,26.8446269678,67,124,59,14,7,18
Dubai,20170227,Evgeny Donskoy,185,26.8062970568,Mikhail Youzhny,183,34.6776180698,74,116,83,4,6,20
Dubai,20170227,Roger Federer,185,35.5564681725,Benoit Paire,196,27.8083504449,54,10,39,7,1,16
Dubai,20170227,Philipp Kohlschreiber,178,33.3689253936,Gilles Muller,193,33.8069815195,88,29,27,14,10,22
Dubai,20170227,Guillermo Garcia Lopez,188,33.735797399,Viktor Troicki,193,31.0472279261,93,97,34,5,7,19
Dubai,20170227,Andy Murray,190,29.7905544148,Malek Jaziri,185,33.106091718,79,1,51,2,2,17
Dubai,20170227,Damir Dzumhur,172,24.7748117728,Marcel Granollers,190,30.8802190281,75,77,36,1,6,19
Dubai,20170227,Robin Haase,190,29.8973305955,Tomas Berdych,196,31.446954141,120,66,14,20,7,28
Dubai,20170227,Gael Monfils,193,30.4914442163,Daniel Evans,175,26.7679671458,95,12,43,7,8,26
Dubai,20170227,Fernando Verdasco,188,33.28678987,Roberto Bautista Agut,183,28.8733744011,145,35,16,3,12,31
Dubai,20170227,Lucas Pouille,185,23.0116358658,Marius Copil,193,26.3655030801,58,15,124,9,5,17
Dubai,20170227,Evgeny Donskoy,185,26.8062970568,Roger Federer,185,35.5564681725,122,116,10,18,5,33
Dubai,20170227,Philipp Kohlschreiber,178,33.3689253936,Daniil Medvedev,198,21.0458590007,76,29,57,6,3,20
Dubai,20170227,Andy Murray,190,29.7905544148,Guillermo Garcia Lopez,188,33.735797399,72,1,97,6,6,14
Dubai,20170227,Robin Haase,190,29.8973305955,Damir Dzumhur,172,24.7748117728,111,66,77,4,8,28
Dubai,20170227,Fernando Verdasco,188,33.28678987,Gael Monfils,193,30.4914442163,81,35,12,11,3,21
Dubai,20170227,Lucas Pouille,185,23.0116358658,Evgeny Donskoy,185,26.8062970568,140,15,116,21,3,34
Dubai,20170227,Andy Murray,190,29.7905544148,Philipp Kohlschreiber,178,33.3689253936,174,1,29,18,5,31
Dubai,20170227,Fernando Verdasco,188,33.28678987,Robin Haase,190,29.8973305955,135,35,66,10,2,31
Dubai,20170227,Andy Murray,190,29.7905544148,Lucas Pouille,185,23.0116358658,94,1,15,7,8,19
Dubai,20170227,Andy Murray,190,29.7905544148,Fernando Verdasco,188,33.28678987,73,1,35,6,4,17
Sao Paulo,20170227,Pablo Cuevas,180,31.1567419576,Albert Ramos,188,29.1143052704,179,33,24,16,15,32
Sao Paulo,20170227,Guido Pella,185,26.7843942505,Guilherme Clezar,183,24.1587953457,70,166,273,11,2,17
Sao Paulo,20170227,Carlos Berlocq,183,34.0670773443,Thiago Monteiro,183,22.7460643395,149,67,74,10,11,30
Sao Paulo,20170227,Federico Delbonis,190,26.3983572895,Jozef Kovalik,183,24.3148528405,102,54,118,10,4,22
Sao Paulo,20170227,Diego Schwartzman,170,24.5338809035,Thomaz Bellucci,188,29.1635865845,57,44,69,4,6,14
Sao Paulo,20170227,Gerald Melzer,188,26.6283367556,Victor Estrella,173,36.5722108145,90,107,88,10,1,20
Sao Paulo,20170227,Facundo Bagnis,183,27.0006844627,Dusan Lajovic,180,26.6639288159,80,82,105,4,2,20
Sao Paulo,20170227,Fabio Fognini,178,29.7659137577,Marco Cecchinato,185,24.4106776181,95,42,185,4,12,22
Sao Paulo,20170227,Alessandro Giannessi,183,26.7488021903,Rogerio Dutra Silva,178,33.067761807,108,127,84,9,12,19
Sao Paulo,20170227,Joao Souza,193,28.7556468172,Horacio Zeballos,188,31.8384668036,86,131,71,13,5,20
Sao Paulo,20170227,Albert Ramos,188,29.1143052704,Gastao Elias,178,26.2614647502,131,24,98,3,10,22
Sao Paulo,20170227,Guido Pella,185,26.7843942505,Carlos Berlocq,183,34.0670773443,135,166,67,3,8,21
Sao Paulo,20170227,Joao Sousa,185,27.9151266256,Renzo Olivo,180,24.9555099247,78,37,92,3,8,18
Sao Paulo,20170227,Federico Delbonis,190,26.3983572895,Casper Ruud,183,18.1848049281,75,54,133,10,5,21
Sao Paulo,20170227,Diego Schwartzman,170,24.5338809035,Gerald Melzer,188,26.6283367556,67,44,107,4,3,16
Sao Paulo,20170227,Pablo Cuevas,180,31.1567419576,Facundo Bagnis,183,27.0006844627,64,33,82,5,9,16
Sao Paulo,20170227,Fabio Fognini,178,29.7659137577,Alessandro Giannessi,183,26.7488021903,119,42,127,3,6,24
Sao Paulo,20170227,Pablo Carreno Busta,188,25.6317590691,Joao Souza,193,28.7556468172,65,23,131,6,1,18
Sao Paulo,20170227,Albert Ramos,188,29.1143052704,Guido Pella,185,26.7843942505,150,24,166,12,6,29
Sao Paulo,20170227,Joao Sousa,185,27.9151266256,Federico Delbonis,190,26.3983572895,58,37,54,4,4,16
Sao Paulo,20170227,Pablo Cuevas,180,31.1567419576,Diego Schwartzman,170,24.5338809035,133,33,44,11,7,32
Sao Paulo,20170227,Pablo Carreno Busta,188,25.6317590691,Fabio Fognini,178,29.7659137577,71,23,42,5,3,18
Sao Paulo,20170227,Albert Ramos,188,29.1143052704,Joao Sousa,185,27.9151266256,181,24,37,11,13,32
Sao Paulo,20170227,Pablo Cuevas,180,31.1567419576,Pablo Carreno Busta,188,25.6317590691,98,33,23,13,5,21
